label_id	max_midgut_endo	max_first_view	colour_midgut	colour_first_view
1816	8.403594317348594e-21	1.0342998021881168e-16	255-24-215-202	255-26-209-210
1817	9.455418467010701e-19	4.1455203228716443e-17	255-24-215-202	255-212-231-53
1818	9.563775954221314e-21	1.869430455194472e-16	255-24-215-202	255-26-209-210
1819	8.668378117885513e-18	1.2527748268541703e-14	255-24-215-202	255-212-231-53
1820	1.465895695480881e-20	2.9995789703108714e-14	255-24-215-202	255-26-209-210
1821	1.0731748840234916e-21	4.0256314036786966e-17	255-24-215-202	255-26-209-210
1822	2.108393543311241e-07	1.3232013044007372e-06	255-24-215-202	255-70-122-242
1823	3.163417059615083e-08	1.3674920198847083e-06	255-70-122-242	255-70-122-242
1824	3.016841844726292e-21	2.4998007759090827e-10	255-24-215-202	255-70-122-242
1825	3.5559460969455804e-25	2.0451335625655424e-15	255-70-122-242	255-70-122-242
1826	4.3274824211058893e-29	1.2347757557417928e-25	255-70-122-242	255-26-209-210
1827	2.1793891861041027e-25	1.1390228543953373e-19	255-70-122-242	255-26-209-210
1828	4.704000495563378e-23	6.5757345913994435e-21	255-24-215-202	255-122-4-2
1829	2.3240534918705788e-26	7.045181807423755e-15	255-70-122-242	255-70-122-242
1830	4.4958433209650025e-24	1.0749732136623406e-18	255-24-215-202	255-70-122-242
1831	3.625363770840764e-25	8.001813252858483e-16	255-70-122-242	255-26-209-210
1832	5.1037182335261046e-20	3.675935656275326e-17	255-70-122-242	255-26-209-210
1833	3.4004117802555005e-23	2.409458079301535e-15	255-24-215-202	255-122-4-2
1834	8.282959226600511e-21	8.272615571047372e-18	255-24-215-202	255-122-4-2
1835	3.4464812940524465e-23	4.526586521338052e-19	255-24-215-202	255-122-4-2
1836	1.3993900933416618e-25	2.924667682815961e-18	255-70-122-242	255-26-209-210
1837	1.1849577136987645e-17	1.475832853427999e-16	255-24-215-202	255-70-122-242
1838	1.2157449149075053e-24	1.4574992377090645e-14	255-70-122-242	255-122-4-2
1839	6.529160662612594e-26	3.003038174638281e-22	255-24-215-202	255-26-209-210
1840	3.245136779642463e-23	1.6394467855996933e-17	255-70-122-242	255-122-4-2
1841	4.861128893452433e-21	5.751400814874453e-19	255-24-215-202	255-26-209-210
1842	1.2264744841954893e-17	4.908599558971859e-15	255-24-215-202	255-122-4-2
1843	3.9168795367553185e-24	2.486533476523999e-18	255-24-215-202	255-26-209-210
1844	1.6035187264955455e-27	1.2002050668792414e-18	255-70-122-242	255-122-4-2
1845	1.5493285643963991e-25	2.1885511838031295e-16	255-24-215-202	255-122-4-2
1846	2.137194170089823e-17	6.870758440017457e-15	255-24-215-202	255-26-209-210
1847	3.4767136633031947e-25	1.4650974349467165e-18	255-70-122-242	255-122-4-2
1848	1.0961472285646312e-27	8.88864471477161e-17	255-24-215-202	255-122-4-2
1849	1.87794401876896e-26	1.7689487518494278e-13	255-70-122-242	255-122-4-2
1850	7.841687277056785e-18	1.4974475099980332e-16	255-24-215-202	255-122-4-2
1851	7.990999690733126e-17	1.0617074061639784e-14	255-70-122-242	255-122-4-2
1852	1.8461188673721602e-24	6.338470995965772e-12	255-24-215-202	255-122-4-2
1853	3.275878367435127e-19	4.859323076299366e-18	255-24-215-202	255-122-4-2
1854	1.2547698528418349e-21	1.561092529868857e-17	255-24-215-202	255-122-4-2
1855	1.862598822725504e-19	4.1681474754629653e-19	255-24-215-202	255-122-4-2
1856	3.80799078365385e-22	1.2562366681595984e-14	255-24-215-202	255-122-4-2
1857	3.080647916548812e-19	3.143129149903373e-15	255-70-122-242	255-122-4-2
1858	2.897562048657405e-20	8.085100657082956e-21	255-24-215-202	255-212-231-53
1859	2.168637247949128e-19	6.421666468613429e-18	255-24-215-202	255-212-231-53
1860	2.66329608593745e-23	3.171509548602829e-21	255-24-215-202	255-26-209-210
1861	6.6588302307627e-22	2.2821903407326545e-16	255-24-215-202	255-122-4-2
1862	1.3089992027896794e-19	1.6752553969908756e-19	255-24-215-202	255-26-209-210
1863	6.2262015130466825e-22	6.347149274840065e-16	255-24-215-202	255-26-209-210
1864	2.1862936689557188e-20	2.266103126446091e-18	255-24-215-202	255-122-4-2
1865	4.308544940689874e-19	5.903697694931697e-19	255-24-215-202	255-122-4-2
1866	1.6874438950811915e-16	4.338023818650645e-15	255-24-215-202	255-101-252-104
1867	1.853434479223148e-18	1.2875966741316915e-16	255-24-215-202	255-254-152-44
1868	2.574135891468368e-23	1.075536721353197e-21	255-24-215-202	255-26-209-210
1869	6.638116552542369e-20	8.027288387626319e-19	255-24-215-202	255-122-4-2
1870	1.5747372194803198e-19	1.8844721212672595e-16	255-70-122-242	255-212-231-53
1871	8.623267047646861e-20	4.047711989379109e-19	255-24-215-202	255-26-209-210
1872	5.297587563885916e-20	2.2423963391738505e-18	255-24-215-202	255-26-209-210
1873	4.93347149151002e-16	5.689416365211665e-15	255-24-215-202	255-122-4-2
1874	4.58021459598946e-19	9.56728149760306e-18	255-24-215-202	255-122-4-2
1875	8.170972140891942e-18	1.5860502585379511e-16	255-24-215-202	255-101-252-104
1876	1.2072403257998596e-20	8.126565643783251e-19	255-24-215-202	255-122-4-2
1877	3.307486245425672e-21	2.8789058664376835e-19	255-24-215-202	255-122-4-2
1878	5.3704306741991024e-18	4.626740869621182e-16	255-24-215-202	255-122-4-2
1879	1.333725826293735e-17	2.636937546637086e-15	255-24-215-202	255-122-4-2
1880	1.3240014574286865e-22	3.2508874889639285e-18	255-24-215-202	255-26-209-210
1881	2.177172756762881e-15	2.658634338760732e-14	255-51-172-246	255-122-4-2
1882	1.1921505047703379e-17	3.29172061631361e-16	255-24-215-202	255-122-4-2
1883	1.1759776247757434e-21	1.7426834153028538e-17	255-24-215-202	255-26-209-210
1884	2.2135425584656435e-18	8.293560075324034e-17	255-24-215-202	255-122-4-2
1885	4.733617325625644e-28	1.6332441170289878e-20	255-24-215-202	255-26-209-210
1886	5.1191552215121423e-20	5.32032155947316e-16	255-70-122-242	255-26-209-210
1887	6.919405636339869e-16	4.508868252218813e-13	255-70-122-242	255-122-4-2
1888	2.26754780917104e-19	1.7680329316864154e-17	255-24-215-202	255-122-4-2
1889	2.259666111918348e-28	1.0285380315407112e-17	255-70-122-242	255-26-209-210
1890	1.3306306051108396e-23	7.934310082579925e-17	255-24-215-202	255-26-209-210
1891	2.244607806969556e-22	1.9393781407716424e-17	255-70-122-242	255-122-4-2
1892	3.452002514890963e-20	9.55958706536602e-15	255-24-215-202	255-26-209-210
1893	4.078498596846421e-18	3.023255090971908e-16	255-24-215-202	255-122-4-2
1894	3.5976727067699974e-21	5.795755425889142e-18	255-24-215-202	255-122-4-2
1895	2.5834940401613823e-19	4.9044223838385655e-16	255-24-215-202	255-122-4-2
1896	3.643376488458929e-21	2.408129131388865e-17	255-70-122-242	255-122-4-2
1897	4.184032886713381e-22	1.2349253657793405e-15	255-70-122-242	255-122-4-2
1898	4.687978155105615e-19	6.304857563792252e-12	255-24-215-202	255-26-209-210
1899	1.257760784322012e-18	3.607816217512739e-15	255-24-215-202	255-122-4-2
1900	9.336087225176917e-18	4.260269338994607e-14	255-70-122-242	255-122-4-2
1901	2.1032344032245157e-18	4.850497301708969e-11	255-24-215-202	255-122-4-2
1902	3.06501191891388e-12	7.231329674893691e-06	255-24-215-202	255-122-4-2
1903	2.316243614803211e-18	2.82881655622286e-15	255-70-122-242	255-122-4-2
1904	5.8114931105324765e-16	3.104207377796396e-12	255-24-215-202	255-122-4-2
1905	3.21996661685686e-09	1.4391687139493962e-08	255-70-122-242	255-122-4-2
1906	2.7521182357215928e-11	1.3154337463425892e-10	255-24-215-202	255-212-231-53
1907	3.115688594347156e-15	5.0444872355139495e-12	255-70-122-242	255-122-4-2
1908	2.235561283236841e-19	1.9782652697547094e-17	255-70-122-242	255-122-4-2
1909	1.5047160367014734e-14	1.7916011090231785e-12	255-24-215-202	255-122-4-2
1910	2.6962293527575034e-26	3.054113484813333e-19	255-70-122-242	255-26-209-210
1911	2.2813835308152367e-24	6.952079743189042e-18	255-70-122-242	255-70-122-242
1912	3.184878915031391e-23	6.505098376017183e-17	255-70-122-242	255-26-209-210
1913	1.133789589805553e-31	6.883516528018617e-25	255-70-122-242	255-122-4-2
1914	9.037103620122299e-29	4.817178245762348e-18	255-222-62-8	255-122-4-2
1915	3.31019389452813e-29	4.8930899869506477e-20	255-70-122-242	255-122-4-2
1916	1.3820696558504585e-25	1.873863175766005e-17	255-70-122-242	255-122-4-2
1917	3.909720954734424e-32	3.5874531290456985e-21	255-70-122-242	255-122-4-2
1918	2.0062393052388956e-25	1.9733970496691284e-14	255-70-122-242	255-122-4-2
1919	8.014375653036922e-30	1.1029424862740676e-15	255-70-122-242	255-122-4-2
1920	7.953186102522333e-34	9.408525184296084e-18	255-70-122-242	255-122-4-2
1921	6.616673769824911e-30	2.4482048870429e-14	255-70-122-242	255-122-4-2
1922	2.2970982267586518e-29	3.0218620521954345e-18	255-24-215-202	255-26-209-210
1923	5.365174820827969e-28	2.175418746985568e-15	255-24-215-202	255-122-4-2
1924	6.856795542936485e-26	2.7079365002165042e-14	255-70-122-242	255-122-4-2
1925	2.0299176454548638e-30	5.156451714837406e-22	255-24-215-202	255-26-209-210
1926	1.1760886682990316e-32	5.089592507083579e-19	255-24-215-202	255-212-231-53
1927	2.3557058500818408e-32	3.356372869464355e-18	255-24-215-202	255-26-209-210
1928	1.355903405579574e-24	6.641015171092106e-19	255-70-122-242	255-26-209-210
1929	1.5264360840882472e-23	5.294608025914617e-16	255-70-122-242	255-26-209-210
1930	7.009312441419337e-27	9.686603377252661e-17	255-70-122-242	255-26-209-210
1931	1.2851543728722239e-09	6.655809517270088e-07	255-70-122-242	255-70-122-242
1932	1.183950277706522e-23	1.342350798535427e-18	255-70-122-242	255-26-209-210
1933	1.7217143941896417e-21	4.1268371794418125e-16	255-70-122-242	255-26-209-210
1934	3.852763563612488e-20	7.995776930617412e-12	255-24-215-202	255-26-209-210
1935	2.4365644533312213e-18	2.9454186374393002e-15	255-24-215-202	255-212-231-53
1936	1.242727504790864e-21	1.4469141180360418e-17	255-24-215-202	255-122-4-2
1937	1.049273724677021e-23	4.334445230168423e-15	255-70-122-242	255-212-231-53
1938	4.0588925538081786e-21	2.8078722179678387e-15	255-24-215-202	255-26-209-210
1939	2.6435629766732277e-18	1.368235005186671e-13	255-24-215-202	255-26-209-210
1940	2.452303523323973e-14	1.5318523778583878e-07	255-24-215-202	255-26-209-210
1941	2.1961170655675748e-11	9.087429716080526e-08	255-70-122-242	255-70-122-242
1942	5.3176716073825554e-08	0.0008016134097095	255-51-172-246	255-70-122-242
1943	1.505265243098945e-26	1.8101780680243276e-14	255-70-122-242	255-26-209-210
1944	2.437544221969845e-15	2.669124220360109e-11	255-70-122-242	255-70-122-242
1945	6.705306770263559e-14	4.972010490993961e-09	255-24-215-202	255-212-231-53
1946	1.093868143821974e-09	0.0445845147363938	255-24-215-202	255-70-122-242
1947	4.731651410144959e-15	5.0399816786254817e-11	255-122-4-2	255-122-4-2
1948	3.642662759972873e-12	9.420144805814378e-06	255-70-122-242	255-70-122-242
1949	2.617564427209653e-13	0.0038243377682944	255-222-62-8	255-122-4-2
1950	0.0018326543650731	0.2513015299050618	255-70-122-242	255-101-252-104
1951	7.415971036844577e-11	2.1731082346014332e-09	255-51-172-246	255-101-252-104
1952	6.24981543667031e-05	7.199927488740491e-05	255-24-215-202	255-122-4-2
1953	2.1602347001670279e-10	2.3159841025155067e-07	255-24-215-202	255-122-4-2
1954	6.893944184724254e-15	0.0338476443306727	255-70-122-242	255-254-152-44
1955	8.383359738690374e-13	1.412943204375864e-12	255-70-122-242	255-212-231-53
1956	8.199923990957925e-16	5.565357862560592e-14	255-24-215-202	255-212-231-53
1957	4.495032177514757e-17	0.001771499994191	255-24-215-202	255-217-56-6
1958	7.406795659925038e-23	1.0920835627762097e-17	255-70-122-242	255-122-4-2
1959	3.8959143996345945e-18	9.035472844136632e-05	255-222-62-8	255-122-4-2
1960	7.929220384606701e-30	1.804371262226835e-25	255-70-122-242	255-122-4-2
1961	5.802094337415776e-27	4.239988559855701e-23	255-70-122-242	255-122-4-2
1962	1.8070809954563742e-28	1.1950937024676345e-12	255-24-215-202	255-122-4-2
1963	6.141116023815197e-25	9.057511848811676e-20	255-70-122-242	255-122-4-2
1964	3.72106692209748e-12	0.1899072208582633	255-232-213-56	255-212-231-53
1965	2.5853320911570728e-12	0.7899415184054167	255-232-213-56	255-122-4-2
1966	6.180413386474532e-15	2.0878337975789723e-10	255-24-215-202	255-70-122-242
1967	4.5511613636599906e-10	0.342726312995772	255-70-122-242	255-122-4-2
1968	0.0006919788039607	0.1797771692356268	255-70-122-242	255-212-231-53
1969	0.0063305445351023	0.0116103858714207	255-128-254-83	255-254-152-44
1970	0.2860167644735513	0.0016026660908882	255-51-172-246	255-101-252-104
1971	3.5654379303557104e-10	0.0041119153492004	255-222-62-8	255-212-231-53
1972	2.486145604326711e-06	3.8484127213006095e-08	255-128-254-83	255-70-122-242
1973	4.497209162088589e-10	2.2579098547156954e-10	255-128-254-83	255-101-252-104
1974	0.0812795998021885	0.210149288073537	255-70-122-242	255-101-252-104
1975	3.6529049064520245e-07	5.178741198649708e-07	255-222-62-8	255-122-4-2
1976	4.389623423182331e-11	8.047650148892339e-12	255-222-62-8	255-101-252-104
1977	1.6948525706626702e-09	2.913035092616906e-09	255-70-122-242	255-122-4-2
1978	2.3972424873756428e-14	5.04843813568664e-13	255-24-215-202	255-122-4-2
1979	1.6387525599840222e-15	5.701769159282528e-14	255-70-122-242	255-122-4-2
1980	3.3292502003329417e-15	1.802512230503725e-14	255-70-122-242	255-122-4-2
1981	3.5709399866125737e-20	5.076156300698925e-15	255-24-215-202	255-122-4-2
1982	1.87681793581574e-14	6.379731961386623e-13	255-70-122-242	255-122-4-2
1983	1.3111299365490474e-13	1.1900610274197156e-12	255-70-122-242	255-122-4-2
1984	1.1560457524953354e-18	4.296361946339009e-12	255-24-215-202	255-26-209-210
1985	5.328278729766163e-22	1.0748151676885038e-17	255-70-122-242	255-122-4-2
1986	1.8725506120842123e-18	5.4838078247734303e-17	255-70-122-242	255-122-4-2
1987	2.1509838331875603e-13	3.506052310245658e-12	255-24-215-202	255-26-209-210
1988	2.1803991237670595e-16	1.5956585460876605e-12	255-24-215-202	255-70-122-242
1989	1.1959925721865848e-20	1.2117174407641188e-17	255-70-122-242	255-26-209-210
1990	4.437195354705501e-19	4.589004164497706e-14	255-70-122-242	255-122-4-2
1991	3.552908943796645e-28	1.577016882535681e-23	255-24-215-202	255-26-209-210
1992	4.5135729943082036e-26	3.202658229954636e-20	255-24-215-202	255-26-209-210
1993	7.473151652226835e-19	4.276381823893661e-15	255-24-215-202	255-122-4-2
1994	9.833735161105776e-22	3.647505737661994e-18	255-24-215-202	255-70-122-242
1995	3.02215797213074e-25	5.35770083998169e-20	255-70-122-242	255-122-4-2
1996	2.650738988212053e-19	5.3321502246556873e-17	255-24-215-202	255-122-4-2
1997	4.550152025083003e-20	2.0267515061563545e-19	255-70-122-242	255-122-4-2
1998	1.693859783392345e-20	2.9052486722426426e-17	255-70-122-242	255-122-4-2
1999	7.231414787835735e-25	4.0741230578114615e-22	255-70-122-242	255-26-209-210
2000	3.311931346389364e-21	2.1231211953792416e-18	255-24-215-202	255-122-4-2
2001	1.1677477527391093e-21	2.194510954831484e-19	255-70-122-242	255-122-4-2
2002	3.463761940709472e-23	5.450953005056649e-20	255-24-215-202	255-122-4-2
2003	1.373058907130279e-20	4.948970228701015e-17	255-70-122-242	255-122-4-2
2004	2.632934498424193e-27	2.047656614940821e-18	255-24-215-202	255-122-4-2
2005	4.7235065848612395e-24	1.413984563921998e-17	255-70-122-242	255-26-209-210
2006	2.2902906392373067e-27	7.571118496424884e-19	255-24-215-202	255-122-4-2
2007	6.867297753756377e-28	7.167984242099399e-16	255-24-215-202	255-122-4-2
2008	4.339605156294572e-26	7.072287055328882e-21	255-70-122-242	255-26-209-210
2009	9.096411462986662e-27	1.1237581341789183e-20	255-70-122-242	255-26-209-210
2010	8.584682803663363e-28	1.5661190210889818e-14	255-24-215-202	255-26-209-210
2011	1.8592151683599664e-25	7.736698442835858e-18	255-70-122-242	255-26-209-210
2012	3.587477186470501e-28	8.977671302366481e-20	255-70-122-242	255-122-4-2
2013	4.502000260557827e-27	3.2549284094152346e-18	255-70-122-242	255-122-4-2
2014	7.37339427344124e-28	1.4080627022289812e-13	255-70-122-242	255-122-4-2
2015	4.997941077801309e-32	1.0145796309915812e-21	255-70-122-242	255-122-4-2
2016	1.3360016120262515e-25	8.087261492013051e-20	255-70-122-242	255-70-122-242
2017	4.7074663208588865e-27	4.8930402446190775e-15	255-70-122-242	255-122-4-2
2018	3.2330391687837987e-32	5.7766094028958e-25	255-222-62-8	255-122-4-2
2019	2.845782173414701e-29	1.3683970788524954e-15	255-24-215-202	255-122-4-2
2020	4.9202370711685616e-29	1.0571989929676237e-19	255-70-122-242	255-122-4-2
2021	1.319713816318941e-23	1.0886831547007911e-14	255-24-215-202	255-70-122-242
2022	9.053298577602316e-30	1.0889389106756888e-22	255-24-215-202	255-70-122-242
2023	1.4331417340997436e-27	2.9421350624276748e-21	255-70-122-242	255-26-209-210
2024	2.283746804862333e-06	0.0007521462032823	255-128-254-83	255-70-122-242
2025	3.6310464730820735e-17	4.7038421311225287e-14	255-24-215-202	255-122-4-2
2026	1.3509549368358061e-09	3.009340500837666e-08	255-70-122-242	255-101-252-104
2027	0.0014895682501761	5.738686065273708e-06	255-51-172-246	255-26-209-210
2028	0.1241806797769341	0.0011920232252036	255-128-254-83	255-101-252-104
2029	1.8886834110494374e-12	6.674742616100045e-12	255-70-122-242	255-212-231-53
2030	1.6672715232689107e-05	0.2847868172773649	255-70-122-242	255-212-231-53
2031	7.288817532070767e-08	1.437932759862031e-07	255-70-122-242	255-26-209-210
2032	4.993034955278151e-06	0.0080015558453314	255-247-113-27	255-212-231-53
2033	3.656222558604668e-08	0.0002155303730887	255-180-27-1	255-254-152-44
2034	7.672775473625241e-08	1.1127969176457743e-07	255-70-122-242	255-26-209-210
2035	1.7955349303690847e-11	5.119625871891642e-10	255-70-122-242	255-26-209-210
2036	2.6765010445391263e-10	8.727065401144918e-09	255-70-122-242	255-26-209-210
2037	2.7882603338850976e-08	2.6658844797916452e-08	255-70-122-242	255-101-252-104
2038	1.033002125175778e-08	1.903964120944564e-09	255-70-122-242	255-101-252-104
2039	1.075976599265584e-12	1.2801415707227878e-11	255-70-122-242	255-101-252-104
2040	1.144668477866327e-12	1.6351053300805225e-12	255-70-122-242	255-26-209-210
2041	3.574436656494287e-15	8.190560390405597e-15	255-24-215-202	255-101-252-104
2042	3.025795342122092e-11	1.0369435151120711e-10	255-70-122-242	255-101-252-104
2043	3.939546681371885e-17	1.518182086146797e-16	255-70-122-242	255-101-252-104
2044	3.682395535583885e-15	1.1123030747417884e-14	255-70-122-242	255-101-252-104
2045	4.694256749997736e-18	3.957908893690004e-17	255-70-122-242	255-26-209-210
2046	6.09741035081684e-14	3.819168275951584e-15	255-51-172-246	255-101-252-104
2047	1.1731808508265256e-12	6.719564091233433e-15	255-24-215-202	255-101-252-104
2048	2.327653349134936e-18	1.1550389846474117e-18	255-24-215-202	255-122-4-2
2049	1.196225969334527e-16	5.862041993134898e-17	255-24-215-202	255-122-4-2
2050	2.0976684842263068e-17	7.623641019595025e-17	255-24-215-202	255-122-4-2
2051	4.1873154163438095e-18	8.644952831938259e-19	255-24-215-202	255-212-231-53
2052	5.544230834187937e-18	3.1228378216710294e-18	255-24-215-202	255-122-4-2
2053	1.4411887020747015e-17	2.5641591453596574e-17	255-70-122-242	255-122-4-2
2054	4.087553497965361e-20	6.439473086488556e-21	255-24-215-202	255-122-4-2
2055	4.313279200192111e-17	7.139131412809571e-15	255-24-215-202	255-122-4-2
2056	1.8458125977939127e-20	8.191512373504452e-21	255-24-215-202	255-122-4-2
2057	1.9948425864234928e-17	7.038780777543194e-18	255-51-172-246	255-212-231-53
2058	2.447790947419326e-20	3.626529283433071e-18	255-24-215-202	255-122-4-2
