label_id	Cardiovascular system	Midgut	Sensory Motile Cilia	Nervous System	Stem cells	Somatic musculature	Epidermis	Gland cells	Heme/chitin	Anterior nervous system	Enteric nervous system	zero	autofluorescence	most probable cluster
2015	6.911390515336585e-31	1.685853639755819e-33	0.00028062312660915423	0.9997193768733909	5.805104715523674e-18	3.159797457327391e-30	2.6150864900529214e-21	6.809709218842597e-33	2.4380376763422057e-17	8.759204985718573e-21	1.2404892331997717e-24	0.0	1.0500713196326274e-209	Nervous System
2016	3.397135834471622e-24	3.3573386986248825e-28	0.009202088842566554	0.9907979111552669	1.3439952448724728e-15	4.0131675390805357e-25	3.993956281734282e-20	2.4067206650388954e-19	5.341515522286198e-16	2.1645706454222402e-12	1.381389429839686e-22	3.592125220113594e-192	2.4671562674673118e-256	Nervous System
2017	1.9959896195940394e-31	3.321324496515305e-33	0.00011009593854901712	0.9998899040614511	4.822616005512595e-18	1.4131984731280968e-29	3.4039739458742125e-19	1.5035107646040165e-35	2.7983532886441516e-17	1.381856074853089e-21	1.923759599282725e-26	0.0	5.44932536962571e-207	Nervous System
2018	4.164390105639037e-31	3.73728280075516e-30	0.00020169971250440181	0.9997983002873392	1.116799464094227e-17	2.5617378271199625e-29	1.6294495317178248e-21	1.595367097684198e-30	5.410051605544181e-18	1.5651857263098414e-13	5.56302016033114e-17	3.81349835721306e-218	2.5059536379638275e-246	Nervous System
2019	1.0603705722302401e-32	1.575361269516674e-33	0.0008192772752268025	0.9991807227247723	1.7508796034685842e-16	1.0963568978833742e-28	6.985491639248859e-19	1.6735400353353585e-28	6.756817852477957e-16	4.357400682052742e-25	8.231318221992849e-31	0.0	1.9017943761951024e-205	Nervous System
2020	2.8940777980516194e-32	9.43460728441507e-34	6.154198038802356e-05	0.999938458019612	6.8551131986967144e-18	6.3639891080307e-32	1.0191324727754611e-21	7.480828877030056e-33	3.6780611005581148e-19	2.6415972136695665e-20	2.3444916072347978e-27	7.721168421423983e-245	4.801067824600449e-228	Nervous System
2021	1.3486099960132994e-28	4.188479862507134e-30	0.00012466103952642231	0.9998753389385766	7.901740893047719e-17	4.083922712666988e-27	5.708793788346027e-18	9.1569597778994e-31	3.187112956721439e-16	2.189684790935037e-11	2.1300599105699024e-30	7.2000957255326e-211	4.783950411861354e-248	Nervous System
2022	1.1907311139604108e-32	5.3817211971895155e-33	2.1295743728350782e-07	0.9999997870300493	2.3809836180054203e-18	2.4931236921099447e-31	1.4919120302340527e-22	6.904024335070513e-30	2.8675653526955956e-20	1.2513396639607946e-11	5.235203898077429e-26	2.2145682330264324e-226	1.439261153265619e-245	Nervous System
2023	9.524110649453645e-30	1.7076185166359162e-29	7.166279249723342e-06	0.9999928337080738	1.1929007909288526e-17	1.198121811110072e-28	6.163932543741877e-21	1.0623223865837846e-27	3.0517177798348892e-18	1.2676442126984034e-11	5.798071454775545e-23	2.7656252790277547e-211	1.8579784208193425e-257	Nervous System
2024	2.166447764268484e-06	1.1442545538507887e-05	0.1491089350728013	0.0027357231299019067	0.12408007490809479	1.305209348329181e-06	0.46250554237046904	0.03299908697117043	0.2285333758435137	2.304614412417381e-06	2.0042886985293047e-05	1.1846321408494025e-58	0.0	Epidermis
2025	1.6474262862348744e-07	3.3269054544956396e-12	4.438698368010222e-07	6.881921245716355e-08	1.6037866470330648e-05	0.9999828481650531	2.7322452638482275e-07	5.0217478890117985e-08	1.1214813991229655e-07	1.2017175694651355e-10	8.231545468094907e-10	3.448512175870147e-105	0.0	Somatic musculature
2026	0.027004706667645928	1.365522972665651e-07	3.6178011842780364e-06	2.192440168744621e-06	0.00019894162585376568	0.9727885700069675	1.7510538859249172e-06	7.928524336725761e-08	4.513024999440472e-09	4.4582710546419783e-13	5.3282390063499857e-11	2.438278934486636e-99	0.0	Somatic musculature
2027	0.015553830953550231	0.5343883759558691	0.004604504760202737	0.27899569669732194	0.0679218873215551	1.101456156790381e-06	0.04369144457644996	0.05482716255724822	6.260719424776442e-06	2.4217293448958773e-09	9.732580491720145e-06	3.162607572636483e-23	0.0	Midgut
2028	0.34928389041273805	0.19761427484917857	0.12451342068555071	0.015136653524601699	0.08622761815307867	3.9574479395415804e-05	0.007485213978427815	0.12957777165623907	0.0882747199356858	0.0009492508469499289	0.0008976114781541855	2.824505743899544e-20	0.0	Cardiovascular system
2029	4.2336731981448466e-05	1.266359356625621e-10	4.283859177361699e-09	4.3670535560375347e-10	4.104963537923052e-07	0.9999572403186863	5.813182220331084e-09	2.0141770298783898e-10	1.5810786059034936e-09	1.4368811240399621e-16	1.0099413525229458e-11	7.3687817264171e-79	0.0	Somatic musculature
2030	0.25365537839672997	0.0002641141284801282	0.0003181084787116364	6.56081615443045e-05	0.06811435823485443	0.09386734210866406	0.5078589376155485	0.00010204906432044987	0.07573657963413691	1.0204825093874287e-05	7.319351915771279e-06	1.6369899240112376e-66	0.0	Epidermis
2031	1.0445734747349317e-08	4.112832340506661e-08	0.3770630400175918	0.4760913283792577	0.0014904260670002638	3.6686654829711265e-13	7.941645640355488e-07	4.306290147549843e-09	0.14535416461311218	2.9240687161070683e-17	1.9087775884499315e-07	2.8605621241206347e-87	0.0	Nervous System
2032	0.06333856821752888	3.575825294064324e-05	0.002558627522868054	0.00012813533493777948	0.2303404697711567	0.016255955202811277	0.31512349063167416	0.0001974660473304327	0.37201970437226944	8.541856141698452e-07	9.704608685176788e-07	3.0399981895109445e-65	0.0	Heme/chitin
2033	0.001272906402944208	9.156138084874823e-07	1.5474507648527414e-06	1.7929771472303327e-07	0.004236615575087184	0.9916029969490997	0.0016657656050401957	9.39050972748307e-06	0.0012096682800485329	3.1516949923412025e-10	1.400059520960534e-08	4.921316671850857e-87	0.0	Somatic musculature
2034	0.00013470815977809634	2.565514683827443e-06	0.0026745405465771932	0.32684210104484634	0.16995341835519057	0.00038206625438800293	0.00028454178861159256	1.6464486320528966e-06	0.4997244097203308	1.412311812056509e-16	2.1669612202752764e-09	2.536206203136006e-99	0.0	Heme/chitin
2035	0.002784096517491404	1.3849991134437998e-07	0.00010431729249638506	0.00021543345060479486	0.0005435886169044446	0.9963249226716964	1.4867020023916866e-06	2.1384609567636537e-05	4.615661772632806e-06	3.311885159883533e-10	1.5646364327029786e-08	2.88835096408131e-92	0.0	Somatic musculature
2036	0.12255562202126993	2.544629975027039e-06	2.2768492444382543e-06	1.7161219349647812e-07	0.00016593299091332132	0.8772464933127946	6.211410907584962e-06	1.1001410767993279e-05	9.72599564916217e-06	1.300735570393296e-08	6.758928669518559e-09	2.1116994591865866e-65	0.0	Somatic musculature
2037	3.921414931961175e-09	5.6426188184463946e-09	0.017159468728646914	0.5609789695477652	0.0007890937844403597	7.529480237046571e-13	1.438083072326056e-07	1.811311103436785e-11	0.4210723142245792	1.2354928998579128e-17	3.233613238486657e-10	5.133848686376377e-99	0.0	Nervous System
2038	2.3527906685277047e-06	4.130516113925567e-06	0.0042292938258047955	0.811739136605045	0.004811803398342843	7.82896769360199e-11	1.4129371242777942e-05	4.026506898141787e-12	0.17919910861746485	2.447840455950735e-16	4.479300077315658e-08	6.030041205763445e-81	0.0	Nervous System
2039	2.060710070462004e-11	8.15032928079449e-11	0.9794578248125659	0.020539326160648654	1.9225135344074798e-07	3.988540222196848e-15	1.177223371399197e-10	2.2562588738884487e-06	3.7985627094183143e-07	2.2345061108525904e-11	2.0418105354665938e-08	2.62285351802085e-103	0.0	Sensory Motile Cilia
2040	1.8172050143151296e-11	1.875833635484912e-11	0.016977124535483317	0.9830160904592561	3.8159919272196727e-07	5.134562095859802e-15	5.081272931510484e-10	1.1992797862840237e-10	6.39410524377974e-06	2.1541550138087668e-10	8.42041784782392e-09	1.7405815336443233e-107	0.0	Nervous System
2041	3.521486555932614e-15	5.187079023510101e-14	0.0053670117981660615	0.9946329844291716	3.7721198369756284e-09	1.082990418511107e-20	5.79728975136727e-14	4.726539023486106e-14	9.063502739048318e-14	1.8335114397372924e-24	2.913493997930847e-13	2.5245268493401755e-135	0.0	Nervous System
2042	1.2368352174796926e-12	7.067126071727474e-14	0.9933983989352052	0.006601547008250733	9.01526956425262e-09	1.71081851868033e-16	1.3861431223141851e-12	4.722560540579358e-13	4.5027940518550307e-08	7.67253209940525e-13	9.40039627078304e-12	7.904901381437835e-115	0.0	Sensory Motile Cilia
2043	3.9823040121091274e-20	1.1478507856382318e-15	0.0003178176179467297	0.9996821823244638	4.0589106127337424e-11	9.987765972790194e-22	4.322107937751179e-15	1.4713741336237252e-11	1.7884610893997235e-15	3.087554450024322e-24	2.27946469573255e-12	2.931038988503216e-148	2.199142890207275e-284	Nervous System
2044	1.2699803544524758e-13	9.000664453913078e-13	0.007553077686899601	0.9924469134168163	8.82000558983442e-09	2.6569139565378653e-19	2.313967065946954e-12	7.241346010248978e-11	2.0283174806848796e-13	7.232483173107965e-25	3.212455189226293e-13	4.711928096006953e-136	0.0	Nervous System
2045	3.7722815041948047e-17	3.7419271367358435e-16	0.0010894143743767064	0.998910585545256	8.031108208989923e-11	1.4937871249089875e-21	5.444648072695363e-14	3.949280811046895e-16	7.345343411298253e-16	1.3647000893827203e-25	2.088039424932851e-17	4.013540684877228e-153	2.9782788231585443e-280	Nervous System
2046	5.183783856851788e-13	9.710440969479865e-14	0.006399453153796752	0.9936002650902962	2.817323905510901e-07	2.1966837130887303e-16	1.1368516738751116e-11	1.1510114108582466e-11	2.2792247080108786e-17	2.1061957469189515e-16	2.2138840204871804e-14	1.5288535387817472e-100	0.0	Nervous System
2047	1.7980042441604554e-14	1.0976599715022238e-13	0.07672587382090419	0.9232740932626664	1.6225788537789104e-08	5.460024488898001e-18	1.667011199159804e-12	1.578404533471954e-08	1.7866087197069115e-14	2.2585180676511548e-14	9.047601194424133e-10	9.056047281779014e-122	0.0	Nervous System
2048	4.726076471065277e-17	1.9962256002970369e-19	0.01722762874991181	0.9827723708427593	4.0732540291663833e-10	2.4349580598965426e-21	2.8706560744696112e-15	7.080972809339769e-16	2.35094538791144e-20	2.839891778209241e-20	9.726806140823859e-18	1.3369082529280675e-161	9.811612244413265e-280	Nervous System
2049	1.7951731733931373e-18	1.1113186634205598e-16	0.05544813205369022	0.9445518613534417	5.847563620197044e-09	5.417038463378724e-20	1.4510327768920834e-14	7.435829019518276e-10	2.0947658868894203e-17	1.4257164659940224e-23	1.7069437840618466e-12	2.0622342864444186e-142	1.563170632830649e-287	Nervous System
2050	5.934591177935538e-14	9.293919557882112e-16	0.0028681202521144717	0.9971318639603517	1.567402833759804e-08	6.883817296484998e-18	6.456317620256964e-13	1.1269627891538718e-10	1.7284872956642096e-17	4.5803041816301634e-18	1.0331555828571222e-13	4.348986124106985e-133	0.0	Nervous System
2051	2.9627263772885208e-15	8.722368552375264e-18	0.008129550269776553	0.9918704251121024	2.4306397109131527e-08	5.692183368262446e-19	8.613491401237853e-14	3.1163491033423726e-10	1.9655490287995163e-18	6.276563255805023e-18	2.3792025427046954e-18	2.978638150910223e-126	0.0	Nervous System
2052	3.424996616329204e-18	1.852109956459385e-15	0.009317726045154698	0.9906822677999226	1.2171574010694918e-09	3.357347988390747e-19	1.6324281894682638e-13	1.1898467108027131e-10	1.3340574078161502e-14	5.622614654754072e-19	4.8186022142975346e-09	1.6697082475194165e-132	0.0	Nervous System
2053	1.3508666551208856e-16	2.89325473737368e-17	0.018882668762054255	0.9811173309925638	1.2508563127284818e-10	8.114319697103991e-21	7.858022972050508e-14	4.689997411743261e-15	5.488879725037498e-16	8.067456519684443e-16	1.2021144762841835e-10	1.0601366312063583e-145	8.035820467067284e-291	Nervous System
2054	6.0727157453594125e-16	1.666559906135622e-17	0.00046836139587015077	0.9995316363253551	1.3544179497958987e-09	5.688304718258297e-19	4.9091376915477574e-14	9.241657888556768e-10	3.2791547307609174e-19	2.159942507132189e-17	1.4123559935835434e-13	6.46224134001945e-126	0.0	Nervous System
2055	5.821168106614987e-15	1.3084727760457169e-17	0.9034825788611353	0.09651740155563224	1.6783668611345646e-08	1.2060410422300993e-18	4.630669581963126e-13	2.7988650305503483e-09	3.61800327840462e-14	1.8155898969526662e-13	1.2176509405100652e-14	1.3274126304072822e-128	0.0	Sensory Motile Cilia
2056	5.224546436572393e-18	4.137017923097664e-18	0.005729004296612585	0.9942709956888746	1.4509100641815346e-11	4.106089801436755e-22	9.367519727513722e-16	2.3152000129360635e-19	6.500843731131585e-17	1.3550272311192628e-18	2.8384514615398943e-15	2.9838158756984873e-160	2.189831973656872e-278	Nervous System
2057	1.217274052131396e-19	5.082842715548584e-21	0.00012087257850597311	0.9998791274196694	1.7952296948397136e-12	4.173282301939424e-21	4.669921995984483e-16	2.427914920374276e-14	1.232855501988876e-18	4.7218634501259195e-15	7.333624521797353e-18	6.764299448653137e-140	0.0	Nervous System
2058	2.86701303474572e-17	3.8946698052220675e-19	0.03100932399079479	0.9689906756113383	3.727884274579403e-10	3.25129547339751e-19	1.8374786806736056e-12	2.3238434269663723e-11	1.368025854775458e-15	1.342021557595225e-15	8.131724189821674e-19	1.4580757555084527e-125	0.0	Nervous System
2059	4.1587791582874613e-19	1.2880166239645512e-19	0.008834643356591084	0.9911653566369724	6.434819277545184e-12	6.126831853706451e-23	8.091526013414879e-16	2.3071172247491955e-19	1.0219831716701555e-17	1.5530764602074672e-17	8.558815437794659e-16	2.1105935990856587e-173	1.5151147617732856e-273	Nervous System
2060	1.8831616221957533e-17	7.508212104595714e-22	0.0003337605612171966	0.9996662393857959	5.263083956532899e-11	2.871406815815213e-20	4.820737596379671e-14	3.079751613737936e-13	1.644413268138474e-20	1.3010907530166911e-17	4.678254359129591e-25	1.3642554020949767e-153	1.0123562441385504e-280	Nervous System
2061	1.1446714175660668e-14	6.944484937726374e-16	0.0015620674388750074	0.9984379249737373	7.58363573755397e-09	6.8631104457690225e-18	3.5636546181768803e-12	1.7555744010658025e-13	2.839662288449331e-18	4.92655672036237e-18	4.833784946534746e-16	8.661408782099696e-126	0.0	Nervous System
2062	3.627152583883191e-19	1.2468051579402592e-21	3.5191183501758746e-05	0.9999648088128288	3.652093011690727e-12	3.073061142162736e-22	1.2561409574397586e-15	1.6005776295369137e-14	4.326442025615352e-22	1.792520962741526e-19	1.4677150681833328e-24	9.62594524135413e-166	6.986879130148793e-275	Nervous System
2063	3.028127909748866e-17	2.332913732117283e-17	0.01220144317489813	0.9877985567931395	3.195026960083639e-11	3.277551467095553e-21	8.424660626309086e-15	3.9028752077293995e-18	2.8374579509238325e-16	2.176235470422503e-17	3.3668645202405265e-15	6.995820579933876e-155	5.1913026227292716e-282	Nervous System
2064	2.7632482956220204e-15	1.1156987251787125e-17	0.0021080566409494034	0.9978919426860399	6.723616913481356e-10	6.6563898240298665e-19	6.461675826949264e-13	1.2136793751829971e-16	2.3202542036991834e-18	3.0773367484415187e-17	3.74727967279002e-18	4.262176191211512e-149	3.1978880200771624e-285	Nervous System
2065	8.50817971759472e-17	4.648129683893287e-18	0.00011420734508856084	0.999885223765905	1.2802578654732769e-10	8.185139326977752e-19	5.3111171382031646e-14	4.089905506534299e-12	1.314487932565625e-12	5.687254532682499e-07	3.0069997106544324e-11	8.788533340888751e-107	0.0	Nervous System
2066	4.300102318288075e-28	3.1753625363204e-22	0.013563262408389164	0.9864367375848704	6.740259250281426e-12	4.69210740682133e-24	1.1316285630597624e-16	1.0773281736152742e-26	1.6265958643386835e-18	2.8427594085497986e-26	6.4015336480701664e-18	1.6332357094434705e-200	1.1094177930333166e-255	Nervous System
2067	4.3351196441352185e-15	1.0663675313409819e-16	0.0007099671519827192	0.9992900236587724	3.390701046760537e-09	1.0174672189734861e-16	1.145780532586337e-11	2.864864288954209e-09	4.8434312372413043e-14	2.9221687630946997e-09	1.4960794630557702e-17	1.215728871209618e-109	0.0	Nervous System
2068	2.491933584071794e-28	6.725747906175907e-23	0.11213307114059429	0.8878669288541375	5.26205773339385e-12	3.067837140558229e-24	7.771205875584511e-17	6.175962860632382e-27	5.849657066471388e-15	1.9511852382551033e-23	3.710760128709911e-18	7.015771557257579e-202	4.765645125485259e-257	Nervous System
2069	3.542526680915036e-21	3.24854066773036e-23	0.01403204924248634	0.9859679502724608	1.9262420197081498e-13	2.742824371039179e-21	2.604479128543985e-17	5.342846102732478e-13	5.883856417665671e-16	4.842428781742369e-10	8.261354096835586e-14	2.672639739093756e-134	0.0	Nervous System
2070	2.139247504902331e-18	3.365419260960787e-24	0.005938290531887542	0.9940617094369683	3.106865302724923e-11	1.362930568207698e-21	1.4592216968602196e-14	3.163897051026928e-15	2.309925908179129e-17	5.774484028026659e-14	1.418383345903942e-21	1.3213047472780905e-185	9.277822234693884e-268	Nervous System
2071	1.8715499627014245e-19	1.316109452987529e-22	4.86229285636872e-05	0.9999513769314298	5.051282310886171e-12	5.409032878665856e-22	8.425715843554948e-15	9.177945541167753e-15	5.944190133780141e-18	1.3493744834158744e-10	9.738968316445552e-17	4.995022214524141e-152	3.747738475190914e-288	Nervous System
2072	7.460165122723826e-21	2.240421174712026e-23	0.0010029034702817925	0.9989970965292267	4.825230868860997e-13	2.4376918981405345e-23	2.3976505133508836e-16	8.815453806867322e-15	3.324978609899157e-19	2.7344425662310633e-17	2.3527877034615568e-17	1.2708184548015001e-169	9.22408627665482e-279	Nervous System
2073	1.119299106042825e-28	1.9039776203859605e-25	0.004330853709055485	0.9956691462907725	8.43466336481778e-14	3.0771702909352526e-23	5.855497887241573e-16	1.762922257382136e-29	8.715305814147259e-14	2.4226605815383474e-25	2.6362858477276837e-22	3.8270834743392407e-234	2.4328795705714716e-235	Nervous System
2074	2.2992004476796303e-22	7.021001473858369e-23	0.00041650062465099243	0.9995834993585851	1.6760364423874164e-11	6.599433684970157e-22	3.319636201365449e-15	9.572623290764368e-19	6.654669993075947e-18	2.429079983113989e-16	5.980949128108193e-23	2.0075390705757035e-172	1.4411358406391265e-272	Nervous System
