label_id	Cardiovascular system	Midgut	Motile cilia	Central nervous system	Stem cells	Somatic musculature	Developing neurons	Epidermis	Gland cells	Heme/chitin	Anterior nervous system	Glia	Macrophage	Enteric nervous system	Adult eye	zero	autofluorescence	most probable cluster
780	6.269738251176806e-20	2.5379570490021817e-23	0.9998838088827767	9.425597487252462e-07	2.5288590167284106e-09	1.1634240267422547e-20	0.00011482089328067237	3.948596136396169e-09	3.0532020592731246e-14	4.2110949934640357e-07	1.4846765380620857e-17	2.884048335192261e-17	4.21520774985243e-20	7.720879309110149e-11	2.828257048678446e-21	3.0330992956874754e-48	0.0	Motile cilia
788	2.690242342420892e-20	4.880193872244155e-22	0.6415094571363866	0.025547054773006513	1.6981851700213579e-10	1.5553271087699962e-25	0.33294340667373695	3.1787226756424432e-15	3.3807896297817245e-15	6.463070138374444e-10	1.2898150218216004e-14	3.0082192238579964e-15	5.953165386466521e-21	8.060072195455079e-08	2.2791883785279988e-21	1.5498901584970092e-49	0.0	Motile cilia
812	4.738907596436525e-22	3.4776347343524235e-24	0.46249053994835965	0.00018729117365620798	1.6550525424629196e-10	1.6307221722291684e-25	0.5373221668812774	8.517617256642216e-16	9.570220188374007e-12	1.7863609189512028e-09	3.2490763522211875e-17	2.2017294447855343e-19	6.296462547149185e-20	3.526950057005101e-11	1.82668764059925e-21	3.394121951644415e-42	0.0	Developing neurons
813	1.5991023023476022e-15	2.5770817250041226e-16	0.0001445819955006815	0.996184424614072	4.4800382969209356e-11	1.5676437595848534e-20	0.003670986345260676	3.711347496067807e-12	7.22178658876851e-11	1.440079434342688e-11	6.5189841490537255e-09	1.5839059893483173e-15	1.0702289620109874e-16	3.9104838740007287e-10	3.826217551972433e-21	2.516487845893814e-31	0.0	Central nervous system
815	1.4775916061457864e-16	1.0876352685934576e-17	0.0002549982370319742	0.9996000024539772	1.0579483517259277e-11	5.8644803047266555e-22	0.00014498094557281055	3.605423883859317e-15	2.045072460869033e-12	2.2770563858613177e-13	7.854806232384557e-11	6.035556288670153e-16	4.3144344726446477e-19	1.8272013218618126e-08	4.699642967242659e-19	3.611188233406501e-33	0.0	Central nervous system
817	4.3523621561939725e-18	1.3683547377473867e-17	4.0742558734226834e-06	0.9964175210033293	2.70096413928472e-13	3.4368179629783506e-23	0.0035784042406238063	2.6507234244288868e-15	7.72481089193996e-13	1.355682076061694e-13	2.7288622232432277e-12	2.84903411077376e-18	2.7676532798720207e-19	4.962640198974806e-10	2.491115661912984e-21	1.6291059628648107e-36	0.0	Central nervous system
818	1.5894747127923901e-21	1.3311279486374222e-20	5.411210029817293e-07	0.6212465163755982	1.2211276877607664e-13	3.041711759568978e-25	0.37875294247822594	1.9532760522581684e-15	9.25528661819561e-14	3.467777901448393e-14	2.0261739385718965e-11	9.820354608857435e-20	1.3285799480165508e-21	4.6597836292095846e-12	2.1872778415575232e-23	2.697150908787004e-39	0.0	Central nervous system
819	4.367988295934124e-18	2.3273787509562092e-20	0.02249686515891191	0.001510544199807405	5.027510260248819e-09	2.395526391513509e-22	0.9759925698103923	1.305799257472878e-13	3.9035476699300827e-13	1.5791986923857154e-08	1.9323655670678233e-16	1.0028871308302537e-20	2.2677543867441708e-17	1.0870089669275011e-11	1.6646182172248919e-21	2.6825094585225835e-42	0.0	Developing neurons
827	4.657976779651001e-20	3.73976705187867e-24	0.7017374448820366	0.01160569626528235	1.7521612082936496e-13	4.476742342710611e-25	0.2866568586852282	8.477152062378049e-17	2.359133997377714e-16	1.4430871627219392e-13	1.6684700901383896e-10	3.5486824638635707e-19	8.054088025313287e-24	2.8589483159366054e-13	3.9515287527455836e-24	1.1839746003618273e-44	0.0	Motile cilia
832	1.0809106998823677e-22	7.097065121009194e-30	0.7106191520368386	0.0008021607725204836	7.39637684883271e-15	2.809922273316242e-28	0.2885786871219226	1.6944625008155966e-18	1.0208132376205621e-17	2.041208345199322e-15	6.870874848284243e-11	9.349750321218408e-22	5.800173299922798e-26	2.9152529325596973e-16	2.6160908576769504e-25	2.074871083366579e-52	0.0	Motile cilia
