label_id	max_first_view	best_first_view_type	colour_first_view
537	6.645961027047213e-10	clade6sub19	255-254-152-44
538	0.0044100295166346	nocladesub10	255-26-209-210
539	0.0002639546380366	clade6sub19	255-254-152-44
540	0.0203860976952744	nocladesub20	255-212-231-53
541	0.0359677508356246	nocladesub22	255-101-252-104
542	2.5724377629990647e-17	nocladesub20	255-212-231-53
543	1.5078731793241134e-17	nocladesub20	255-212-231-53
544	5.515785310070755e-14	nocladesub20	255-212-231-53
545	3.546387344084087e-05	nocladesub2	255-70-122-242
546	1.4269380618047587e-06	nocladesub2	255-70-122-242
547	6.867698056886621e-19	nocladesub2	255-70-122-242
548	0.031185389078704	nocladesub2	255-70-122-242
549	3.264376032765146e-15	nocladesub20	255-212-231-53
550	1.080671357003378e-16	nocladesub12	255-122-4-2
551	9.215390973729301e-13	nocladesub2	255-70-122-242
552	0.0001227864944749	nocladesub2	255-70-122-242
553	8.341112687846009e-11	nocladesub20	255-212-231-53
554	2.5830804321867876e-08	nocladesub20	255-212-231-53
555	0.0030954005993552	nocladesub2	255-70-122-242
556	6.587071905099254e-12	nocladesub10	255-26-209-210
557	7.174110108124831e-10	nocladesub20	255-212-231-53
558	0.0195210381225739	nocladesub12	255-122-4-2
559	7.875668605745737e-15	nocladesub12	255-122-4-2
560	1.5096026990793847e-10	nocladesub20	255-212-231-53
561	0.0062984724436118	nocladesub20	255-212-231-53
562	0.0056916439314589	nocladesub20	255-212-231-53
563	9.090895834504147e-14	nocladesub20	255-212-231-53
564	1.5709075010138164e-05	clade6sub19	255-254-152-44
565	8.079141293671909e-06	nocladesub2	255-70-122-242
566	3.963792123398044e-07	nocladesub20	255-212-231-53
567	2.351271206788571e-08	nocladesub20	255-212-231-53
568	1.1862882687166312e-05	nocladesub12	255-122-4-2
569	1.245830551449839e-06	nocladesub12	255-122-4-2
570	0.0008621380317895	clade6sub19	255-254-152-44
571	0.0057416277643174	clade6sub19	255-254-152-44
572	0.0088792115137185	clade6sub19	255-254-152-44
573	5.681555007887764e-12	nocladesub12	255-122-4-2
574	0.0685150538070723	clade6sub19	255-254-152-44
575	0.0592805175183458	clade6sub19	255-254-152-44
576	7.016077186172523e-07	nocladesub20	255-212-231-53
577	1.913729067218814e-05	nocladesub12	255-122-4-2
578	0.0008098568881341	nocladesub10	255-26-209-210
579	1.1481703334338802e-05	nocladesub2	255-70-122-242
580	2.5030737088989812e-05	nocladesub20	255-212-231-53
581	4.188355362138335e-06	nocladesub20	255-212-231-53
582	1.5987582908117869e-19	nocladesub2	255-70-122-242
583	1.7602783998260153e-15	nocladesub12	255-122-4-2
584	4.440311024615799e-16	nocladesub12	255-122-4-2
585	3.001853261580588e-10	nocladesub12	255-122-4-2
586	2.683182318469532e-06	nocladesub12	255-122-4-2
587	0.0744731271493768	clade6sub19	255-254-152-44
588	0.7863343272544185	nocladesub2	255-70-122-242
589	0.0439197778651544	clade6sub19	255-254-152-44
590	1.90438862197631e-06	clade6sub19	255-254-152-44
591	0.0003207253860116	nocladesub2	255-70-122-242
592	4.827299668633262e-09	nocladesub20	255-212-231-53
593	0.000135571286392	nocladesub2	255-70-122-242
594	0.2047866253361735	clade6sub19	255-254-152-44
595	3.61019445335656e-14	nocladesub12	255-122-4-2
596	1.487937637658998e-05	nocladesub2	255-70-122-242
597	2.619371320619552e-13	nocladesub20	255-212-231-53
598	1.1510477236733348e-15	nocladesub12	255-122-4-2
599	1.8095385724475838e-09	nocladesub20	255-212-231-53
600	6.821612781243293e-16	nocladesub12	255-122-4-2
601	0.0158608489485096	clade6sub19	255-254-152-44
602	2.8787423617992255e-11	nocladesub20	255-212-231-53
603	7.636666725988908e-14	nocladesub12	255-122-4-2
604	2.2877547598287023e-12	nocladesub12	255-122-4-2
605	0.0024822419428931	nocladesub10	255-26-209-210
606	0.1513225923450987	nocladesub12	255-122-4-2
607	1.7132634081148882e-14	nocladesub2	255-70-122-242
608	1.876594647524224e-06	clade6sub19	255-254-152-44
609	0.2016845818666265	nocladesub12	255-122-4-2
610	0.0001527180638462	clade6sub19	255-254-152-44
611	2.910930898768165e-12	nocladesub20	255-212-231-53
612	9.604525026986892e-08	clade6sub19	255-254-152-44
613	1.379927452139588e-07	clade6sub19	255-254-152-44
614	0.0007482837967533	clade6sub19	255-254-152-44
615	0.0007122029670218	clade6sub19	255-254-152-44
616	3.4289331313154446e-05	clade6sub19	255-254-152-44
617	0.0005731284791507	nocladesub12	255-122-4-2
618	0.0031287386350536	clade6sub19	255-254-152-44
619	6.952842873953356e-08	nocladesub20	255-212-231-53
620	3.03793255069844e-08	clade6sub19	255-254-152-44
621	0.5697294508902713	nocladesub20	255-212-231-53
622	0.1594089311910762	nocladesub2	255-70-122-242
623	0.8351706820319209	nocladesub20	255-212-231-53
624	0.2332963803049525	clade6sub19	255-254-152-44
625	0.4725863289489859	clade6sub19	255-254-152-44
626	0.0001043186773848	nocladesub20	255-212-231-53
627	0.1344592829154555	clade6sub19	255-254-152-44
628	0.0003211985263063	clade6sub19	255-254-152-44
629	1.166071699582601e-05	nocladesub2	255-70-122-242
630	4.325806798515845e-05	clade6sub19	255-254-152-44
631	1.0694849084909378e-05	nocladesub20	255-212-231-53
632	2.0931106145528758e-09	nocladesub20	255-212-231-53
633	4.6328931118293176e-14	clade6sub19	255-254-152-44
634	1.7971790955647798e-12	clade6sub19	255-254-152-44
635	9.849801558786854e-18	nocladesub20	255-212-231-53
636	1.3552819714605006e-13	clade6sub19	255-254-152-44
637	9.4631606815753e-09	nocladesub20	255-212-231-53
638	2.1057024454133528e-17	nocladesub20	255-212-231-53
639	4.906881537481589e-17	nocladesub12	255-122-4-2
640	5.879050481450934e-18	nocladesub10	255-26-209-210
641	1.5060814548353142e-19	clade6sub19	255-254-152-44
642	5.050314978835392e-14	nocladesub20	255-212-231-53
643	4.302697428916389e-11	nocladesub20	255-212-231-53
644	2.0749047485946577e-19	nocladesub20	255-212-231-53
645	1.4620713553308678e-17	nocladesub20	255-212-231-53
646	2.558405692571374e-16	nocladesub10	255-26-209-210
647	1.1626906604595002e-16	nocladesub12	255-122-4-2
648	8.196071118445928e-18	nocladesub20	255-212-231-53
649	4.2716232613867383e-16	nocladesub20	255-212-231-53
650	0.0850079016027669	nocladesub20	255-212-231-53
651	9.891466403537082e-16	nocladesub20	255-212-231-53
652	5.62002041052995e-10	nocladesub20	255-212-231-53
653	1.7223944651701964e-06	nocladesub20	255-212-231-53
654	1.5243505534975437e-07	nocladesub2	255-70-122-242
655	6.270034818667574e-23	nocladesub2	255-70-122-242
656	3.201820507025855e-07	nocladesub20	255-212-231-53
657	5.893529316662465e-05	nocladesub12	255-122-4-2
658	9.06435548981972e-12	nocladesub12	255-122-4-2
659	9.575648849153725e-08	nocladesub2	255-70-122-242
660	2.4763043553097387e-05	nocladesub12	255-122-4-2
661	2.458080079019453e-06	clade6sub19	255-254-152-44
662	1.08808374583158e-06	nocladesub12	255-122-4-2
663	0.0003078435629534	nocladesub12	255-122-4-2
664	0.000257196894893	nocladesub2	255-70-122-242
665	0.0200875440045419	nocladesub20	255-212-231-53
666	8.588610402421008e-06	nocladesub20	255-212-231-53
667	0.4972859765076143	clade6sub19	255-254-152-44
668	8.060681910135841e-15	nocladesub12	255-122-4-2
669	4.84051775074168e-06	nocladesub20	255-212-231-53
670	5.399858275025197e-14	nocladesub2	255-70-122-242
671	1.0570886336072413e-08	clade6sub19	255-254-152-44
672	6.8588954994675e-22	nocladesub2	255-70-122-242
673	1.804402279001625e-17	clade6sub19	255-254-152-44
674	7.368271765107036e-13	nocladesub2	255-70-122-242
675	1.0805709667914418e-17	nocladesub12	255-122-4-2
676	6.721842395013013e-12	clade6sub19	255-254-152-44
677	0.0001994906999702	nocladesub2	255-70-122-242
678	4.553533428505665e-21	nocladesub12	255-122-4-2
679	7.689348978643368e-13	nocladesub20	255-212-231-53
680	1.4497784312293117e-21	nocladesub20	255-212-231-53
681	1.0346427174533021e-07	nocladesub20	255-212-231-53
682	7.61766372769543e-17	nocladesub20	255-212-231-53
683	8.209860987407301e-17	nocladesub20	255-212-231-53
684	3.2871486953541133e-13	nocladesub20	255-212-231-53
685	9.037551663926718e-18	nocladesub2	255-70-122-242
686	2.6451701951184792e-14	nocladesub22	255-101-252-104
687	2.908765271200713e-11	nocladesub20	255-212-231-53
688	8.152491157945128e-16	nocladesub20	255-212-231-53
689	3.859636242026648e-21	nocladesub10	255-26-209-210
690	2.463853453388436e-13	nocladesub10	255-26-209-210
691	8.579441236651693e-16	nocladesub10	255-26-209-210
692	2.6005943932967943e-11	nocladesub20	255-212-231-53
693	5.3501753424132636e-14	nocladesub20	255-212-231-53
694	3.014076529160772e-11	nocladesub20	255-212-231-53
695	6.506319233685506e-09	nocladesub20	255-212-231-53
696	4.369046317028789e-13	nocladesub20	255-212-231-53
697	1.5452034231996098e-13	nocladesub12	255-122-4-2
698	2.5513469269080424e-15	nocladesub10	255-26-209-210
699	7.92394437986382e-13	nocladesub10	255-26-209-210
700	1.2759694758827097e-08	nocladesub20	255-212-231-53
701	1.1219837385032093e-15	nocladesub10	255-26-209-210
702	1.6270912624455054e-12	nocladesub10	255-26-209-210
703	3.2649179079852694e-12	nocladesub20	255-212-231-53
704	1.1335752041380947e-09	nocladesub22	255-101-252-104
705	4.756090619091194e-10	nocladesub20	255-212-231-53
706	4.337034974104451e-15	nocladesub10	255-26-209-210
707	3.242353006151676e-18	nocladesub2	255-70-122-242
708	2.042330246834381e-18	nocladesub20	255-212-231-53
709	1.6236675300301263e-09	nocladesub20	255-212-231-53
710	3.5684987587065823e-17	nocladesub2	255-70-122-242
711	1.9577771194264679e-16	nocladesub12	255-122-4-2
712	1.82768930563206e-06	clade6sub19	255-254-152-44
713	3.171607734617648e-19	nocladesub12	255-122-4-2
714	7.474144201954449e-15	nocladesub12	255-122-4-2
715	1.3464957344760067e-20	nocladesub12	255-122-4-2
716	1.0565404166648522e-16	nocladesub12	255-122-4-2
717	2.974106130804164e-12	nocladesub10	255-26-209-210
718	1.065959322411626e-06	clade6sub19	255-254-152-44
719	1.9913406042983632e-22	nocladesub12	255-122-4-2
720	0.0008001143310845	clade6sub19	255-254-152-44
721	2.2205255976658874e-14	nocladesub12	255-122-4-2
722	1.5539342465556032e-11	nocladesub12	255-122-4-2
723	1.5468728580503185e-08	nocladesub12	255-122-4-2
724	3.309794850933617e-13	nocladesub12	255-122-4-2
725	4.962526161115856e-06	clade6sub19	255-254-152-44
726	3.197523608908328e-07	clade6sub19	255-254-152-44
727	1.3927651130839162e-06	nocladesub12	255-122-4-2
728	0.0059109805358859	clade6sub19	255-254-152-44
729	2.754246427678329e-07	clade6sub19	255-254-152-44
730	1.3715864780494886e-10	nocladesub12	255-122-4-2
731	4.701604308136448e-09	clade6sub19	255-254-152-44
732	3.789223240633882e-07	nocladesub20	255-212-231-53
733	0.0003252331751574	clade6sub19	255-254-152-44
734	1.3062023188862169e-18	nocladesub20	255-212-231-53
735	0.0019856436276812	nocladesub2	255-70-122-242
736	3.335160854788059e-11	nocladesub2	255-70-122-242
737	1.5232644998518502e-17	nocladesub20	255-212-231-53
738	3.58596089311431e-08	nocladesub20	255-212-231-53
739	4.334393035694134e-07	nocladesub2	255-70-122-242
740	2.439997774940601e-09	nocladesub20	255-212-231-53
741	1.347143197990054e-14	nocladesub2	255-70-122-242
742	1.9144999539627704e-17	nocladesub2	255-70-122-242
743	3.6182554134376324e-13	nocladesub2	255-70-122-242
744	1.5357987826922366e-15	nocladesub12	255-122-4-2
745	1.0923534510778267e-20	nocladesub12	255-122-4-2
746	1.8780280252108533e-21	nocladesub12	255-122-4-2
747	1.0599437672599183e-10	clade6sub19	255-254-152-44
748	1.0852600243015674e-10	nocladesub2	255-70-122-242
749	6.644338145800982e-14	nocladesub2	255-70-122-242
750	5.562173428238802e-11	nocladesub12	255-122-4-2
751	1.3321199889191604e-09	nocladesub2	255-70-122-242
752	1.3721049788667814e-14	nocladesub20	255-212-231-53
753	0.000840359259423	clade6sub19	255-254-152-44
754	5.870934991965344e-10	nocladesub12	255-122-4-2
755	0.0171898082338487	clade6sub19	255-254-152-44
756	1.5155228785833496e-05	clade6sub19	255-254-152-44
757	0.0294070047758466	clade6sub19	255-254-152-44
758	0.9910361472482836	clade6sub19	255-254-152-44
759	7.117808445915946e-07	clade6sub19	255-254-152-44
760	1.561003157485874e-05	nocladesub2	255-70-122-242
761	0.0003370128309386	nocladesub12	255-122-4-2
762	0.0009605887362884	nocladesub12	255-122-4-2
763	0.0043405396201161	clade6sub19	255-254-152-44
764	0.0002324077212362	clade6sub19	255-254-152-44
765	1.5491038224065115e-11	nocladesub20	255-212-231-53
766	1.0957143664998141e-08	nocladesub2	255-70-122-242
767	1.2036506308378114e-12	nocladesub2	255-70-122-242
768	2.646448405340915e-16	nocladesub2	255-70-122-242
769	1.6333364841646124e-08	nocladesub2	255-70-122-242
770	3.457172361111121e-06	nocladesub20	255-212-231-53
771	2.8768430754095386e-15	nocladesub12	255-122-4-2
773	0.2602900072128374	nocladesub20	255-212-231-53
774	9.933109912236814e-18	nocladesub12	255-122-4-2
775	0.0009207862516629	nocladesub20	255-212-231-53
776	1.640276017091919e-16	nocladesub20	255-212-231-53
777	6.833511560343424e-09	nocladesub20	255-212-231-53
778	5.472427239932746e-18	nocladesub2	255-70-122-242
779	7.227348835831844e-16	nocladesub2	255-70-122-242
780	2.4452026884936395e-11	nocladesub12	255-122-4-2
781	2.843091129061891e-15	nocladesub12	255-122-4-2
782	3.2235975274128063e-18	nocladesub2	255-70-122-242
783	3.348174716415762e-08	clade6sub19	255-254-152-44
784	5.51783779878377e-14	nocladesub12	255-122-4-2
785	2.0464613290927834e-13	nocladesub12	255-122-4-2
786	1.0359030702071384e-20	nocladesub10	255-26-209-210
787	2.305868726124925e-12	nocladesub12	255-122-4-2
788	1.5291840476205496e-18	nocladesub2	255-70-122-242
789	2.5569354801941945e-08	nocladesub12	255-122-4-2
790	2.8393159829100217e-11	nocladesub12	255-122-4-2
791	0.0043060541893939	clade6sub19	255-254-152-44
792	2.439420731258601e-09	nocladesub12	255-122-4-2
793	2.27238800985495e-07	nocladesub12	255-122-4-2
794	0.0083588218581209	nocladesub12	255-122-4-2
795	6.48829068732266e-08	nocladesub12	255-122-4-2
796	0.0007505648295193	clade6sub19	255-254-152-44
797	2.2638161205352485e-07	clade6sub19	255-254-152-44
798	0.5687960268036318	clade6sub19	255-254-152-44
799	0.9943205528085206	nocladesub20	255-212-231-53
800	0.0070660887322588	nocladesub20	255-212-231-53
801	0.9860745648966498	nocladesub20	255-212-231-53
802	0.4070849462561707	nocladesub20	255-212-231-53
803	0.5895449641769647	clade6sub19	255-254-152-44
804	8.859723538395694e-07	clade6sub19	255-254-152-44
805	8.839498933277594e-14	nocladesub20	255-212-231-53
806	2.4543729479411845e-05	nocladesub20	255-212-231-53
807	0.9488847032647242	clade6sub19	255-254-152-44
808	2.3872200980715397e-13	nocladesub20	255-212-231-53
809	5.881671776262695e-14	clade6sub19	255-254-152-44
810	1.5981306548815985e-21	nocladesub12	255-122-4-2
811	1.0570226696370881e-13	nocladesub20	255-212-231-53
812	6.366947764825829e-21	nocladesub10	255-26-209-210
813	9.579372838281094e-13	nocladesub20	255-212-231-53
814	9.042572354675533e-18	nocladesub12	255-122-4-2
815	2.4012602796743202e-15	nocladesub10	255-26-209-210
816	1.0108871078823436e-14	nocladesub12	255-122-4-2
817	1.0970093196201138e-17	nocladesub20	255-212-231-53
818	1.0638316727770232e-21	nocladesub10	255-26-209-210
819	3.497172886409709e-17	nocladesub12	255-122-4-2
820	1.137008015776317e-18	nocladesub12	255-122-4-2
821	2.5944952326562093e-19	nocladesub12	255-122-4-2
822	6.35829748910246e-20	nocladesub20	255-212-231-53
823	9.804582699813308e-18	nocladesub10	255-26-209-210
824	3.949211587834585e-19	nocladesub10	255-26-209-210
825	4.034606890958204e-20	nocladesub10	255-26-209-210
826	2.0515636010491608e-19	nocladesub20	255-212-231-53
827	4.7968108078103e-20	nocladesub12	255-122-4-2
828	2.64601327759029e-20	nocladesub10	255-26-209-210
829	1.9450592991140432e-20	nocladesub12	255-122-4-2
830	6.258359021175157e-19	nocladesub20	255-212-231-53
831	4.9309833792082864e-20	nocladesub20	255-212-231-53
832	9.988859863993956e-20	nocladesub2	255-70-122-242
833	1.4828703773096553e-18	nocladesub12	255-122-4-2
834	3.4444431635924976e-12	nocladesub20	255-212-231-53
835	5.533897308361722e-14	nocladesub20	255-212-231-53
836	3.1192077579526865e-20	nocladesub2	255-70-122-242
837	3.671860859524538e-22	nocladesub2	255-70-122-242
838	2.502623149163805e-12	nocladesub20	255-212-231-53
839	1.931786378623768e-17	nocladesub12	255-122-4-2
840	8.648834356590897e-25	nocladesub12	255-122-4-2
841	5.4937157919918794e-18	nocladesub12	255-122-4-2
842	1.7378717127478742e-08	clade6sub19	255-254-152-44
843	4.616073788230179e-16	nocladesub12	255-122-4-2
844	6.283731294544548e-07	nocladesub12	255-122-4-2
845	9.990908802879856e-21	nocladesub2	255-70-122-242
846	3.4238557794841243e-09	nocladesub12	255-122-4-2
847	1.4682117518828297e-12	nocladesub2	255-70-122-242
848	5.683603998342084e-07	clade6sub19	255-254-152-44
849	1.0124048503300186e-11	nocladesub2	255-70-122-242
850	0.0604642443201362	clade6sub19	255-254-152-44
851	0.469124283686067	clade6sub19	255-254-152-44
852	8.137927080652391e-15	nocladesub12	255-122-4-2
853	0.0004444866795299	clade6sub19	255-254-152-44
854	0.0091479231842645	clade6sub19	255-254-152-44
855	1.1233201996726184e-14	nocladesub12	255-122-4-2
856	2.332737504348665e-10	nocladesub2	255-70-122-242
857	2.4623515003169722e-20	nocladesub2	255-70-122-242
858	4.48862216237235e-16	nocladesub12	255-122-4-2
859	2.4744098774757e-14	nocladesub2	255-70-122-242
860	2.152481223750849e-14	nocladesub2	255-70-122-242
861	5.004386453601497e-17	nocladesub2	255-70-122-242
862	2.9934959308231647e-15	nocladesub10	255-26-209-210
863	1.9330741883207141e-16	nocladesub10	255-26-209-210
864	1.1268331160070344e-08	clade6sub19	255-254-152-44
865	1.184729056114838e-18	nocladesub10	255-26-209-210
866	7.796052325719175e-18	nocladesub10	255-26-209-210
867	7.290479435941924e-21	nocladesub12	255-122-4-2
868	4.741006065253462e-19	nocladesub26	255-217-56-6
869	2.1864069014265778e-17	nocladesub26	255-217-56-6
870	1.455441127285919e-19	nocladesub26	255-217-56-6
871	9.121249643930405e-08	nocladesub20	255-212-231-53
872	1.8194427737275023e-16	nocladesub26	255-217-56-6
873	7.275545157865681e-17	nocladesub20	255-212-231-53
874	2.8262819656591746e-18	nocladesub20	255-212-231-53
