label_id	max_midgut_endo	best_midgut_type	colour_midgut
5775	0.0012139012488709	clade1sub11	232-213-56-255
5776	5.267948700569834e-06	clade1sub11	232-213-56-255
5777	3.3237387188069307e-06	clade1sub11	232-213-56-255
5778	0.0118242891471129	clade1sub11	232-213-56-255
5779	0.0031630196764086	clade1sub12	128-254-83-255
5780	0.0201400690632471	clade1sub12	128-254-83-255
5781	0.00025826779162	clade1sub12	128-254-83-255
5782	3.6010654730055636e-17	clade1sub7	24-215-202-255
5783	2.469801305830944e-20	clade1sub7	24-215-202-255
5784	2.06849266086798e-18	clade1sub7	24-215-202-255
5785	7.98634972730075e-20	clade1sub7	24-215-202-255
5786	2.864875107061708e-08	clade1sub14	247-113-27-255
5787	1.6736348974819218e-21	clade1sub7	24-215-202-255
5788	1.5236538061747372e-06	clade1sub12	128-254-83-255
5789	3.187228922431396e-18	clade1sub7	24-215-202-255
5790	1.5727624559136462e-13	clade1sub7	24-215-202-255
5791	3.5235444790895657e-19	clade1sub7	24-215-202-255
5792	1.286574911667306e-05	clade1sub7	24-215-202-255
5793	3.867805142263474e-17	clade1sub7	24-215-202-255
5794	5.922930264415393e-06	clade1sub11	232-213-56-255
5795	0.0038505127106659	clade1sub12	128-254-83-255
5796	1.5132647421819856e-05	clade1sub4	53-243-148-255
5797	9.027081613100262e-16	clade1sub7	24-215-202-255
5798	4.105007534050165e-09	clade1sub12	128-254-83-255
5799	0.0018853771579239	clade1sub3	70-122-242-255
5800	2.364445819557629e-07	clade1sub12	128-254-83-255
5801	2.150125407196203e-06	clade1sub3	70-122-242-255
5802	4.843044759071322e-06	clade1sub12	128-254-83-255
5803	3.878737805110396e-06	clade1sub11	232-213-56-255
5804	2.860093146086469e-07	clade1sub4	53-243-148-255
5805	2.389855753789336e-07	clade1sub3	70-122-242-255
5806	8.29185124492796e-08	clade1sub3	70-122-242-255
5807	2.518900500285923e-05	clade1sub11	232-213-56-255
5808	3.5973728441729483e-06	clade1sub3	70-122-242-255
5809	0.0011990595461839	clade1sub12	128-254-83-255
5810	2.181624508821079e-15	clade1sub7	24-215-202-255
5811	0.0001973450188156	clade1sub4	53-243-148-255
5812	0.0002674415047412	clade1sub12	128-254-83-255
5813	3.3022478075292973e-08	clade1sub4	53-243-148-255
5814	0.0059887516173435	clade1sub12	128-254-83-255
5815	2.457242049550779e-07	clade1sub4	53-243-148-255
5816	0.0031491932806331	clade1sub7	24-215-202-255
5817	8.75583660049181e-16	clade1sub11	232-213-56-255
5818	4.0554032149331205e-06	clade1sub7	24-215-202-255
5819	4.426504460249635e-06	clade1sub12	128-254-83-255
5820	9.540992500436225e-14	clade1sub7	24-215-202-255
5821	5.02076145543903e-08	clade1sub11	232-213-56-255
5822	0.0006417840700553	clade1sub14	247-113-27-255
5823	4.30889016705634e-08	clade1sub7	24-215-202-255
5824	0.001803173170456	clade1sub12	128-254-83-255
5825	0.0447723644163431	clade1sub11	232-213-56-255
5826	0.1023770480396161	clade1sub12	128-254-83-255
5827	6.377928488829318e-15	clade1sub7	24-215-202-255
5828	0.0216362457979531	clade1sub12	128-254-83-255
5829	0.1411828490447878	clade1sub12	128-254-83-255
5830	0.0050509937458597	clade1sub12	128-254-83-255
5831	1.2837317902386378e-08	clade1sub12	128-254-83-255
5832	4.158816518796253e-06	clade1sub12	128-254-83-255
5833	6.4946628042547576e-15	clade1sub14	247-113-27-255
5834	3.950003618728749e-12	clade1sub11	232-213-56-255
5835	2.0735672210818068e-17	clade1sub7	24-215-202-255
5836	1.3223111876624617e-15	clade1sub7	24-215-202-255
5837	4.668399951893733e-19	clade1sub7	24-215-202-255
5838	3.771170618633497e-16	clade1sub3	70-122-242-255
5839	6.344197469887562e-19	clade1sub7	24-215-202-255
5840	6.058534445596274e-20	clade1sub7	24-215-202-255
5841	6.653621531119969e-20	clade1sub7	24-215-202-255
5842	9.918421824409253e-16	clade1sub7	24-215-202-255
5843	9.709074467672144e-22	clade1sub7	24-215-202-255
5844	9.47882625205731e-21	clade1sub7	24-215-202-255
5845	7.569200641961446e-14	clade1sub2	51-172-246-255
5846	1.5937374949352174e-20	clade1sub7	24-215-202-255
5847	2.8176447982365925e-17	clade1sub7	24-215-202-255
5848	3.31499672512431e-16	clade1sub7	24-215-202-255
5849	5.200226428895767e-22	clade1sub7	24-215-202-255
5850	1.75761792644023e-23	clade1sub7	24-215-202-255
5851	1.7596579941374738e-20	clade1sub7	24-215-202-255
5852	9.134421857767326e-19	clade1sub2	51-172-246-255
5853	1.2689855569488377e-17	clade1sub7	24-215-202-255
5854	2.4272091344619678e-17	clade1sub7	24-215-202-255
5855	3.4093177424089456e-20	clade1sub7	24-215-202-255
5856	8.53244835384429e-12	clade1sub7	24-215-202-255
5857	3.675694175410802e-08	clade1sub12	128-254-83-255
5858	1.0322081691747324e-08	clade1sub3	70-122-242-255
5859	3.036888826919784e-09	clade1sub7	24-215-202-255
5860	8.674571371367239e-13	clade1sub7	24-215-202-255
5861	1.1479562462924936e-10	clade1sub3	70-122-242-255
5862	3.601872761944317e-11	clade1sub3	70-122-242-255
5863	3.766627395927549e-07	clade1sub4	53-243-148-255
5864	1.1445488478049604e-08	clade1sub7	24-215-202-255
5865	8.17203739566439e-12	clade1sub3	70-122-242-255
5866	0.1305598100210488	clade1sub12	128-254-83-255
5867	0.0338473274171141	clade1sub12	128-254-83-255
5868	0.0706925341212581	clade1sub12	128-254-83-255
5869	0.2259919420364839	clade1sub11	232-213-56-255
5870	0.0806004948665972	clade1sub12	128-254-83-255
5871	0.1598430955611539	clade1sub12	128-254-83-255
5872	0.0837069366333884	clade1sub12	128-254-83-255
5873	3.153048632649397e-12	clade1sub7	24-215-202-255
5874	0.0837069366333884	clade1sub12	128-254-83-255
5875	0.1895039264862214	clade1sub11	232-213-56-255
5876	5.191634906439202e-06	clade1sub7	24-215-202-255
5877	1.4543778658649034e-12	clade1sub7	24-215-202-255
5878	0.1668115371286848	clade1sub12	128-254-83-255
5879	1.5610706085661793e-05	clade1sub7	24-215-202-255
5880	0.1603251999840181	clade1sub12	128-254-83-255
5881	1.0501240525491924e-15	clade1sub7	24-215-202-255
5882	0.0036907963019626	clade1sub4	53-243-148-255
5883	0.0694890750337811	clade1sub12	128-254-83-255
5884	0.1140782934295391	clade1sub12	128-254-83-255
5885	0.041362349644241	clade1sub12	128-254-83-255
5886	5.448529880484072e-08	clade1sub7	24-215-202-255
5887	3.707013067670377e-21	clade1sub12	128-254-83-255
5888	4.336727690820092e-21	clade1sub3	70-122-242-255
5889	2.130386524148757e-25	clade1sub3	70-122-242-255
5890	1.05934958679522e-21	clade1sub7	24-215-202-255
5891	1.0556320124942337e-19	clade1sub7	24-215-202-255
5892	1.3487274387021546e-24	clade1sub7	24-215-202-255
5893	1.6181072089525234e-20	clade1sub7	24-215-202-255
5894	1.6139551205776057e-23	clade1sub7	24-215-202-255
5895	3.114022213168502e-20	clade1sub7	24-215-202-255
5896	1.867062579883482e-23	clade1sub7	24-215-202-255
5897	3.743551673548951e-13	clade1sub7	24-215-202-255
5898	3.7528172326350913e-20	clade1sub7	24-215-202-255
5899	4.098874467433784e-22	clade1sub7	24-215-202-255
5900	6.648209405637567e-14	clade1sub3	70-122-242-255
5901	2.5409266694144866e-10	clade1sub7	24-215-202-255
5902	2.162805161975879e-13	clade1sub3	70-122-242-255
5903	8.47457681587839e-08	clade1sub7	24-215-202-255
5904	4.461432721581759e-11	clade1sub7	24-215-202-255
5905	1.2617102936245276e-09	clade1sub3	70-122-242-255
5906	1.0501932680862459e-09	clade1sub7	24-215-202-255
5907	7.201670905202631e-25	clade1sub7	24-215-202-255
5908	7.12094279588064e-09	clade1sub7	24-215-202-255
5909	1.818124245419169e-10	clade1sub7	24-215-202-255
5910	5.266633892420288e-16	clade1sub7	24-215-202-255
5911	5.07371152107791e-07	clade1sub7	24-215-202-255
5912	0.0003001352045418	clade1sub3	70-122-242-255
5913	5.968318495517093e-13	clade1sub7	24-215-202-255
5914	0.2668600139943318	clade1sub12	128-254-83-255
5915	0.3230960394752212	clade1sub12	128-254-83-255
5916	4.9389419131129876e-08	clade1sub12	128-254-83-255
5917	8.39509908805882e-24	clade1sub7	24-215-202-255
5918	0.2484378347050989	clade1sub12	128-254-83-255
5919	4.376670604918473e-06	clade1sub14	247-113-27-255
5920	7.456721283471134e-16	clade1sub7	24-215-202-255
5921	2.6224333669234914e-06	clade1sub14	247-113-27-255
5922	1.3977684176947637e-17	clade1sub7	24-215-202-255
5923	6.007777287945315e-12	clade1sub3	70-122-242-255
5924	1.216043111258166e-19	clade1sub7	24-215-202-255
5925	2.30649994028074e-06	clade1sub7	24-215-202-255
5926	1.9040287308684776e-19	clade1sub7	24-215-202-255
5927	9.14161080895149e-25	clade1sub7	24-215-202-255
5928	8.39391081198768e-13	clade1sub7	24-215-202-255
5929	2.9960379579257844e-05	clade1sub12	128-254-83-255
5930	6.476675913869465e-06	clade1sub12	128-254-83-255
5931	9.601885391530683e-07	clade1sub7	24-215-202-255
5932	2.8269140069289603e-06	clade1sub4	53-243-148-255
5933	0.0003821790620739	clade1sub12	128-254-83-255
5934	1.1573127375551478e-16	clade1sub4	53-243-148-255
5935	1.3595360132744563e-10	clade1sub7	24-215-202-255
5936	8.657245302927534e-09	clade1sub3	70-122-242-255
5937	3.759136636703183e-09	clade1sub3	70-122-242-255
5938	6.90139750166325e-10	clade1sub7	24-215-202-255
5939	1.7059669586395928e-12	clade1sub7	24-215-202-255
5940	2.8090134985777825e-07	clade1sub4	53-243-148-255
5941	1.5878082405204339e-09	clade1sub7	24-215-202-255
5942	6.894347841772713e-10	clade1sub7	24-215-202-255
5943	1.2613485754307696e-08	clade1sub14	247-113-27-255
5944	3.819450422269709e-08	clade1sub7	24-215-202-255
5945	1.789086407303049e-09	clade1sub7	24-215-202-255
5946	4.095673626889861e-05	clade1sub3	70-122-242-255
5947	9.004090968538428e-24	clade1sub7	24-215-202-255
5948	8.507569344005059e-06	clade1sub11	232-213-56-255
5949	9.337919720266652e-05	clade1sub11	232-213-56-255
5950	2.757069020980954e-09	clade1sub11	232-213-56-255
5951	2.575070242137486e-08	clade1sub7	24-215-202-255
5952	0.0005925095897912	clade1sub11	232-213-56-255
5953	0.0010732460148325	clade1sub11	232-213-56-255
5954	0.0001113149220528	clade1sub11	232-213-56-255
5955	1.7835169005549877e-06	clade1sub11	232-213-56-255
5956	5.532096916145852e-05	clade1sub11	232-213-56-255
5957	2.7303720238403782e-06	clade1sub7	24-215-202-255
5958	0.0001427516586724	clade1sub11	232-213-56-255
5959	0.0004163247040035	clade1sub11	232-213-56-255
5960	5.52103671186532e-10	clade1sub14	247-113-27-255
5961	1.3292475271669803e-06	clade1sub14	247-113-27-255
5962	8.680781848686823e-08	clade1sub14	247-113-27-255
5963	7.83979946661851e-08	clade1sub7	24-215-202-255
5964	9.105271914524988e-06	clade1sub14	247-113-27-255
5965	7.345145412338155e-07	clade1sub14	247-113-27-255
5966	1.0929293082515126e-20	clade1sub7	24-215-202-255
5967	3.692319028404031e-21	clade1sub7	24-215-202-255
5968	0.0003161887945276	clade1sub12	128-254-83-255
5969	1.985087385968853e-08	clade1sub11	232-213-56-255
5970	0.0021247211319994	clade1sub12	128-254-83-255
5971	3.040706325947992e-07	clade1sub11	232-213-56-255
5972	0.0670927045324195	clade1sub4	53-243-148-255
5973	0.0046610854453141	clade1sub7	24-215-202-255
5974	0.0921450837967614	clade1sub4	53-243-148-255
5975	0.0025063904666062	clade1sub7	24-215-202-255
5976	0.0530909834908717	clade1sub12	128-254-83-255
5977	0.0833719833762226	clade1sub12	128-254-83-255
5978	1.5312733966676583e-09	clade1sub4	53-243-148-255
5979	0.1578476891498377	clade1sub4	53-243-148-255
5980	0.0992370951745111	clade1sub4	53-243-148-255
5981	0.0833719833762226	clade1sub12	128-254-83-255
5982	0.2967239419894875	clade1sub11	232-213-56-255
5983	0.2259919420364839	clade1sub11	232-213-56-255
5984	0.0246951755378991	clade1sub11	232-213-56-255
5985	0.0034545330497036	clade1sub3	70-122-242-255
5986	0.063183712871088	clade1sub12	128-254-83-255
5987	1.6179690733691743e-16	clade1sub7	24-215-202-255
5988	4.4405148183860884e-13	clade1sub7	24-215-202-255
5989	4.583372604288875e-20	clade1sub7	24-215-202-255
5990	2.120670565255688e-10	clade1sub7	24-215-202-255
5991	0.0001712237703773	clade1sub14	247-113-27-255
5992	7.542272508202909e-06	clade1sub11	232-213-56-255
5993	3.968077106165993e-13	clade1sub7	24-215-202-255
5994	4.804738409894493e-06	clade1sub19	187-244-52-255
5995	3.0541360844161013e-06	clade1sub7	24-215-202-255
5996	2.0060004887593736e-08	clade1sub14	247-113-27-255
5997	0.0025328115520537	clade1sub14	247-113-27-255
5998	3.899614153447061e-12	clade1sub11	232-213-56-255
5999	0.0007322247036869	clade1sub14	247-113-27-255
6000	1.2553786358805178e-07	clade1sub11	232-213-56-255
6001	3.110540796720151e-07	clade1sub11	232-213-56-255
6002	0.0004555060418704	clade1sub11	232-213-56-255
6003	6.57414589637472e-07	clade1sub11	232-213-56-255
6004	3.2950061242442678e-06	clade1sub11	232-213-56-255
6005	1.0557856475430934e-06	clade1sub11	232-213-56-255
6006	0.0021056986493305	clade1sub12	128-254-83-255
6007	0.0604022015685984	clade1sub12	128-254-83-255
6008	0.0701302384848081	clade1sub12	128-254-83-255
6009	0.0478402865511412	clade1sub12	128-254-83-255
6010	0.0015710502563033	clade1sub14	247-113-27-255
6011	0.0085780131665546	clade1sub12	128-254-83-255
6012	0.0007515321665272	clade1sub11	232-213-56-255
6013	1.882601110177641e-05	clade1sub11	232-213-56-255
6014	3.9759932369041285e-17	clade1sub7	24-215-202-255
6015	0.0289397493089264	clade1sub12	128-254-83-255
6016	2.9781537052133156e-11	clade1sub3	70-122-242-255
6017	1.135453211699209e-07	clade1sub3	70-122-242-255
6018	9.69972544992982e-16	clade1sub3	70-122-242-255
6019	3.3295443374874982e-06	clade1sub3	70-122-242-255
6020	9.57173215911508e-08	clade1sub3	70-122-242-255
6021	4.637128208102041e-12	clade1sub3	70-122-242-255
6022	0.007085797597437	clade1sub11	232-213-56-255
6023	0.0022087245633567	clade1sub11	232-213-56-255
6024	0.0023004372538742	clade1sub12	128-254-83-255
6025	0.0546876673618825	clade1sub4	53-243-148-255
6026	0.0011085420849582	clade1sub11	232-213-56-255
6027	0.0011865580340347	clade1sub11	232-213-56-255
6028	0.00540034105542	clade1sub11	232-213-56-255
6029	5.5910379233543e-06	clade1sub7	24-215-202-255
6030	0.0003081348047929	clade1sub11	232-213-56-255
6031	0.0074668042905811	clade1sub11	232-213-56-255
6032	0.0007697072745413	clade1sub3	70-122-242-255
6033	1.4387539231154642e-11	clade1sub7	24-215-202-255
6034	1.156409565175108e-08	clade1sub7	24-215-202-255
6035	0.0770973540657006	clade1sub12	128-254-83-255
6036	0.4729527840750709	clade1sub12	128-254-83-255
6037	0.0104348623245936	clade1sub18	122-4-2-255
6038	0.0001884394128434	clade1sub11	232-213-56-255
6039	1.118741157412422e-16	clade1sub7	24-215-202-255
6040	2.434954458881389e-08	clade1sub11	232-213-56-255
6041	6.789958653401207e-20	clade1sub7	24-215-202-255
6042	0.0019156054638493	clade1sub11	232-213-56-255
6043	6.357873814342282e-06	clade1sub14	247-113-27-255
6044	1.0596121715624573e-18	clade1sub7	24-215-202-255
6045	0.005432866792325	clade1sub14	247-113-27-255
6046	5.796804861100092e-07	clade1sub19	187-244-52-255
6047	4.736237563688186e-23	clade1sub7	24-215-202-255
6048	8.654526465929861e-21	clade1sub7	24-215-202-255
6049	1.4828059144101542e-18	clade1sub7	24-215-202-255
6050	3.3538566935090576e-11	clade1sub3	70-122-242-255
6051	2.0346611100023924e-06	clade1sub3	70-122-242-255
6052	0.0004923378884124	clade1sub3	70-122-242-255
6053	1.6847830001456962e-10	clade1sub11	232-213-56-255
6054	3.5889612669601627e-12	clade1sub3	70-122-242-255
6055	8.273233773688205e-12	clade1sub11	232-213-56-255
6056	0.0006099234369971	clade1sub4	53-243-148-255
6057	4.112766243760676e-09	clade1sub7	24-215-202-255
6058	7.093869272787836e-06	clade1sub4	53-243-148-255
6059	0.0002938390122236	clade1sub12	128-254-83-255
6060	0.0086615331174718	clade1sub12	128-254-83-255
6061	4.11961518562227e-05	clade1sub4	53-243-148-255
6062	2.641627814951127e-07	clade1sub7	24-215-202-255
6063	1.444210638917839e-05	clade1sub12	128-254-83-255
6064	3.73365416330684e-16	clade1sub7	24-215-202-255
6065	0.0004196146162781	clade1sub11	232-213-56-255
6066	0.0001841835330397	clade1sub11	232-213-56-255
6067	0.0004194634865052	clade1sub12	128-254-83-255
6068	2.3229767041240152e-10	clade1sub12	128-254-83-255
6069	3.2892104872741367e-09	clade1sub12	128-254-83-255
6070	9.025124376830907e-22	clade1sub13	180-27-1-255
6071	7.717374098290401e-15	clade1sub7	24-215-202-255
6072	1.4678710304091355e-11	clade1sub7	24-215-202-255
6073	1.4721296070327628e-17	clade1sub7	24-215-202-255
6074	7.581935086749658e-14	clade1sub3	70-122-242-255
6075	1.9592622001841056e-18	clade1sub7	24-215-202-255
6076	1.2773706720798207e-16	clade1sub3	70-122-242-255
6077	5.4722965206203527e-17	clade1sub7	24-215-202-255
6078	3.359590296656132e-24	clade1sub7	24-215-202-255
6079	2.2242949355256033e-16	clade1sub3	70-122-242-255
6080	3.574672565117242e-20	clade1sub7	24-215-202-255
6081	9.46167783471567e-13	clade1sub3	70-122-242-255
6082	5.837973781097558e-16	clade1sub7	24-215-202-255
6083	9.803062224176046e-24	clade1sub7	24-215-202-255
6084	1.2624334862820845e-21	clade1sub7	24-215-202-255
6085	9.822934342333913e-24	clade1sub7	24-215-202-255
6086	1.679851518899752e-24	clade1sub7	24-215-202-255
6087	3.813772296289312e-17	clade1sub7	24-215-202-255
6088	1.5954913036552417e-18	clade1sub12	128-254-83-255
6089	1.1942388465232941e-19	clade1sub7	24-215-202-255
6090	4.518602927358948e-13	clade1sub7	24-215-202-255
6091	3.72398745939041e-10	clade1sub2	51-172-246-255
6092	2.7642072561585852e-08	clade1sub7	24-215-202-255
6093	1.8879601230505942e-14	clade1sub4	53-243-148-255
6094	1.2352361125334544e-14	clade1sub7	24-215-202-255
6095	2.0696967552609235e-09	clade1sub7	24-215-202-255
6096	5.263512927581176e-11	clade1sub7	24-215-202-255
6097	1.5220617809714178e-10	clade1sub7	24-215-202-255
6098	5.932291413916829e-14	clade1sub7	24-215-202-255
6099	2.0591166213204845e-17	clade1sub7	24-215-202-255
6100	9.049737451310681e-13	clade1sub3	70-122-242-255
6101	2.8431331087601204e-11	clade1sub7	24-215-202-255
6102	0.0004253543355333	clade1sub12	128-254-83-255
6103	1.3446328043516266e-07	clade1sub4	53-243-148-255
6104	1.6158334882273322e-08	clade1sub3	70-122-242-255
6105	0.012094682275214	clade1sub4	53-243-148-255
6106	0.0255061180218029	clade1sub11	232-213-56-255
6107	2.8459643716281948e-06	clade1sub3	70-122-242-255
6108	6.871607308270848e-15	clade1sub7	24-215-202-255
6109	1.258897483620083e-13	clade1sub7	24-215-202-255
6110	1.3650844640866897e-15	clade1sub7	24-215-202-255
6111	3.929456578101567e-07	clade1sub18	122-4-2-255
6112	5.2514013564944265e-11	clade1sub3	70-122-242-255
6113	0.0044105423347966	clade1sub3	70-122-242-255
6114	6.342771364314754e-07	clade1sub12	128-254-83-255
6115	0.0101539419730855	clade1sub11	232-213-56-255
6116	1.53226718557698e-05	clade1sub3	70-122-242-255
6117	0.056966822347068	clade1sub12	128-254-83-255
6118	0.0004762893994004	clade1sub12	128-254-83-255
6119	0.0006189607128588	clade1sub7	24-215-202-255
6120	7.493174608111029e-11	clade1sub4	53-243-148-255
6121	0.0005121001355423	clade1sub11	232-213-56-255
6122	0.0069819489224828	clade1sub12	128-254-83-255
6123	0.0006447991220061	clade1sub12	128-254-83-255
6124	8.827135225607361e-10	clade1sub7	24-215-202-255
6125	4.266615497616642e-09	clade1sub4	53-243-148-255
6126	7.10005971834991e-23	clade1sub7	24-215-202-255
6127	5.1332274363682474e-14	clade1sub7	24-215-202-255
